ECs	E2P2	PRIAM	KOALA	KAAS	INTERPRO	Blast2Go
3.1.22.4	0	0	0	0	0	0,33333333
4.6.1.16	1,0	1,0	1,0	1,0	0,5	0,85714286
4.6.1.17	0	0	1,0	1,0	0	1,0
4.6.1.12	1,0	1,0	1,0	1,0	0,5	1,0
1.14.19.52	0	0	0	1,0	0	0
1.1.5.3	1,0	1,0	1,0	1,0	0	1,0
4.2.3.119	0,4	1,0	0	0	0	0
4.2.3.114	0,66666667	1,0	0,66666667	0	0	1,0
4.2.3.115	1,0	1,0	0	0	0	0
4.2.3.116	0,66666667	1,0	0	0	0	0
4.2.3.117	1,0	1,0	0,66666667	0	0	0,44444445
4.2.3.110	1,0	1,0	0	0	0	0
4.2.3.111	0,75	1,0	0	0	0	0
4.2.3.112	0,57142857	0,57142857	0	0	0	0
4.2.3.113	0,57142857	1,0	0	0	0	0
1.17.4.1	0,90909091	1,0	0,90909091	1,0	0,33333333	0,88888889
3.1.4.46	0,72222222	1,0	0,26666666	0,26666666	0	1,0
3.5.1.122	0	0	1,0	1,0	0	0
3.5.1.127	0	0	0,44444445	1,0	0	0
1.8.7.2	0,85714286	1,0	1,0	1,0	0	1,0
1.8.7.1	1,0	1,0	1,0	0,8	0,33333333	1,0
6.3.2.17	1,0	0,85714286	1,0	1,0	0,66666667	0,54545455
3.6.1.18	1,0	1,0	1,0	1,0	0	1,0
6.3.2.12	1,0	0	1,0	1,0	0	0,25
2.7.7.19	0,8	1,0	1,0	1,0	0,85714286	1,0
2.7.7.18	1,0	1,0	1,0	1,0	0	1,0
2.7.7.15	1,0	1,0	1,0	1,0	0	1,0
2.7.7.14	1,0	1,0	1,0	1,0	0	1,0
2.7.7.13	1,0	1,0	1,0	1,0	0	1,0
1.4.3.16	1,0	1,0	1,0	1,0	0,66666667	1,0
1.4.1.14	1,0	1,0	1,0	1,0	0	1,0
1.1.1.234	0,26666666	1,0	1,0	0,14285715	0	0,96
1.1.1.237	1,0	1,0	0	0	0	1,0
1.1.1.236	0,27272728	0,6	0	0	0	0,85714286
4.4.1.28	0	0	0,85714286	0,4	0	0
4.4.1.26	1,0	1,0	0	0	0	0
1.14.13.205	0	0	0,66666667	0,66666667	0	0
2.5.1.79	1,0	1,0	1,0	1,0	0	1,0
2.5.1.78	1,0	1,0	1,0	1,0	0	1,0
2.5.1.75	0,8	1,0	1,0	1,0	0	0,4
2.5.1.70	1,0	1,0	0	0	0	0
2.5.1.72	1,0	1,0	1,0	1,0	0	0
2.1.1.41	0,44444445	1,0	1,0	1,0	0	0,8
2.1.1.42	0,66666667	0,66666667	0	0	0	0,22222222
2.1.1.43	0,83146067	0,94871795	0,60714286	0,5862069	0,19512195	0,91358025
2.1.1.45	1,0	1,0	1,0	1,0	0,66666667	1,0
2.1.1.46	0,88888889	1,0	0	0	0	0,57142857
6.2.1.12	0,94444444	1,0	0,84444444	0,30769231	0	0,95
2.7.1.50	1,0	1,0	1,0	1,0	0,66666667	1,0
2.7.1.52	1,0	1,0	1,0	1,0	0	1,0
2.4.1.85	0,66666667	1,0	0	0	0	1,0
2.3.1.168	0	1,0	1,0	1,0	0	1,0
3.5.3.11	0	0	0	0	0	0,57142857
2.1.1.320	0	0	0,8	0,8	0	0
2.3.1.160	0,66666667	1,0	0	0	0	1,0
2.3.1.162	0,5	1,0	0	0	0	0,8
2.3.1.166	1,0	1,0	0	0	0	0,5
2.3.1.167	0,66666667	1,0	0	0	0	1,0
1.14.13.39	0,8	0,66666667	1,0	0,66666667	0	0,66666667
2.4.1.239	0	0	0	0	0	1,0
2.4.1.238	1,0	1,0	0	0	0	1,0
1.7.1.2	1,0	0,8	0,22222222	0	0	1,0
2.4.1.236	1,0	1,0	0	0	0	1,0
2.4.1.234	1,0	1,0	0	0	0	1,0
1.14.13.119	0,66666667	1,0	0	0	0	0,4
1.14.13.115	1,0	0	0	0	0	0,4
1.7.7.1	1,0	0,90909091	0,90909091	0,8	0	1,0
2.1.1.212	0,85714286	1,0	0	0	0	0,75
4.2.1.2	1,0	1,0	1,0	1,0	0,66666667	1,0
2.1.1.216	1,0	1,0	1,0	1,0	0	0
3.4.23.12	0,26666666	0,66666667	0	0	0	0
1.2.3.4	1,0	1,0	0	0	0	0,38095238
1.2.3.7	0,625	1,0	0	0,66666667	0	0,76923077
1.2.3.1	0,5	0,8	0	0	0	0,70588236
3.5.4.5	0,875	0,93333333	0,875	1,0	0,54545455	0,875
1.2.1.9	1,0	1,0	1,0	1,0	0	0,85714286
1.2.1.8	1,0	0,9	0,83333333	0,55555556	0	0,95238095
1.2.1.3	0,96	0,47058824	0,86956522	0,81818182	0	0,66666667
4.2.1.19	1,0	1,0	1,0	1,0	1,0	1,0
1.4.3.5	1,0	1,0	1,0	0,66666667	0,66666667	1,0
2.3.1.95	1,0	1,0	0	0	0	0,88888889
4.2.1.11	1,0	0,92307692	0,92307692	0,92307692	0,83333333	1,0
2.3.1.97	1,0	1,0	1,0	0,66666667	0,66666667	1,0
2.3.1.91	1,0	0	0	1,0	0	1,0
2.3.1.93	1,0	1,0	0	0	0	1,0
4.2.1.17	0,08333333	0,83333333	0,83333333	0,72727273	0	1,0
3.6.1.53	1,0	1,0	1,0	1,0	0	0
4.2.3.28	1,0	1,0	0	0	0	1,0
3.6.1.55	0	0,66666667	0,66666667	1,0	0	0
1.14.14.18	0,8	0,88888889	0	0	0,4	0,66666667
4.2.3.23	0,70588235	0,92307692	0	0	0	0,875
1.14.14.17	1,0	1,0	1,0	0,875	0,2	1,0
4.2.3.21	0,88888889	0,5	0	0	0	0,88888889
4.2.3.20	0,8	1,0	0	0	0	0,5
4.2.3.27	0,88888889	1,0	0,53333333	0	0	0,88888889
4.2.3.26	1,0	1,0	0	0	0	0,83333333
4.2.3.25	0	0,75	0	0,33333333	0	0,66666667
2.1.1.103	0,6	0,85714286	0,85714286	0,66666667	0,5	0,85714286
1.14.13.71	0,88888889	1,0	0	0	0	0,72727273
1.14.13.70	0,85714286	1,0	0,85714286	1,0	0	1,0
1.14.13.73	1,0	0	0	0	0	1,0
1.14.13.77	1,0	1,0	0	0	0	1,0
1.14.13.76	1,0	1,0	0	0	0	0,66666667
1.14.13.79	0,88888889	0,88888889	0,8	0,66666667	0	0
1.14.13.78	0,5	0,8	0,5	0,66666667	0	0,5
1.3.1.92	1,0	1,0	1,0	0	0	0
1.3.1.93	1,0	1,0	1,0	1,0	0	1,0
1.3.1.94	1,0	1,0	1,0	0,90909091	0	0,8
1.3.1.99	1,0	1,0	0	0	0	0
3.5.4.19	1,0	1,0	1,0	1,0	0	1,0
3.5.4.16	1,0	0,8	1,0	1,0	0,5	1,0
3.6.2.1	0,33333333	0	0	0	0	0,6
1.13.11.70	0,5	0,8	0,8	0,66666667	0	0,8
1.1.99.2	0,66666667	0	0	0	0	0,4
1.1.1.133	1,0	0,4	0	0	0	1,0
4.1.3.17	0	1,0	0	0	0	1,0
2.7.7.23	0,66666667	1,0	1,0	1,0	0	1,0
2.7.7.27	0,98461538	0,93333333	0,95384615	0,82758621	0,47619048	0,98412698
1.4.3.21	0,88888889	0,75	1,0	0,75	0,33333333	0,90909091
1.1.1.223	1,0	1,0	0	0	0	1,0
3.4.24.61	0	0	1,0	1,0	0	0
4.4.1.11	1,0	1,0	1,0	1,0	0	1,0
4.4.1.16	0	1,0	1,0	1,0	0	1,0
4.4.1.14	0,9787234	0,9787234	0,9787234	0,5	0	0,93877551
4.4.1.15	1,0	1,0	1,0	0,85714286	0	1,0
2.5.1.84	0,57142857	1,0	0,57142857	0,57142857	0	0,66666667
2.5.1.85	0,4	0,8	0,57142857	0,57142857	0	0,66666667
2.5.1.87	1,0	1,0	0,16666667	0,22222222	0	0
2.1.1.53	1,0	1,0	0	0	0	0,8
2.1.1.56	1,0	1,0	1,0	0,85714286	0	1,0
1.11.1.6	1,0	1,0	1,0	0,96202532	0,90666667	0,97619048
2.3.1.50	1,0	1,0	1,0	1,0	0	0,94736842
4.1.1.19	1,0	1,0	1,0	0,9	0,84210526	1,0
4.2.2.2	1,0	1,0	1,0	0,75409836	0	0,98701298
4.1.1.15	1,0	1,0	1,0	1,0	0,6	1,0
4.1.1.17	1,0	1,0	1,0	1,0	0	1,0
1.1.1.49	1,0	0,95652174	0,95652174	0,95652174	0,625	1,0
1.1.1.44	1,0	1,0	1,0	1,0	0,66666667	0,7
1.1.1.41	0,83333333	1,0	0,83333333	0,83333333	0	0,90909091
1.1.1.40	0,96296296	0,96296296	0,96296296	0,92307692	0	0,77419355
1.1.1.42	1,0	1,0	1,0	1,0	0,44444445	1,0
4.99.1.4	0	0	1,0	1,0	0	1,0
2.4.1.259	1,0	1,0	1,0	1,0	0	1,0
2.3.1.110	0,66666667	1,0	0	0	0	1,0
2.4.1.258	1,0	1,0	1,0	1,0	0	1,0
2.4.99.13	1,0	1,0	1,0	1,0	0	0
1.14.13.109	0,28571429	1,0	0	0	0	0,66666667
3.4.21.25	0,08333333	0,66666667	0	0	0	0
1.14.13.104	0,66666667	1,0	0	0	0	1,0
1.14.19.47	0	0	1,0	0	0	0
1.14.13.102	1,0	0,8	0	0	0	0,85714286
2.4.1.12	0,74626866	0,97959184	1,0	0,54054054	0	0,55555555
2.4.1.13	1,0	0,98412698	1,0	0,31578947	0,17142857	0,79012345
2.4.1.14	1,0	1,0	1,0	0,61538461	0,28571429	1,0
2.4.1.15	1,0	1,0	1,0	1,0	0	1,0
2.4.1.17	0,25	1,0	0	0	0	0,06451612
2.4.1.18	1,0	1,0	1,0	0,93333333	0,4	1,0
2.1.1.267	0,66666667	1,0	0	0	0	0,11764706
2.4.1.324	0,5	1,0	0,25	0	0	0
2.4.1.323	1,0	1,0	1,0	0	0	1,0
3.5.99.10	1,0	1,0	1,0	1,0	0	0
2.3.1.61	1,0	1,0	0,8	0,8	0	1,0
5.1.2.3	1,0	1,0	0	0,33333333	0	1,0
2.4.2.9	1,0	1,0	0,44444445	0,44444445	0,44444445	1,0
3.6.1.25	1,0	1,0	0	0	1,0	1,0
3.6.1.21	1,0	1,0	1,0	1,0	0	0,33333333
3.6.1.22	0,66666667	0,875	0,25	0,25	0	0,8
3.6.1.23	1,0	1,0	1,0	1,0	0	1,0
4.2.3.16	0,28571428	1,0	0,4	0	0	0,72727273
4.2.3.17	1,0	1,0	0	0	0	1,0
4.2.3.15	0,71428572	0,77777778	0,2	0,36363636	0	0,66666667
4.2.3.13	0,94117647	1,0	0	0	0	0,94117647
4.2.3.10	1,0	1,0	0	0	0	0,4
2.7.11.2	1,0	1,0	1,0	1,0	0	1,0
2.7.11.1	0,87303665	0,82767624	0,44493392	0,3685446	0	0
3.2.1.182	1,0	1,0	0	0	0	0,93333333
1.14.13.47	1,0	1,0	0	0	0	0,72727273
3.2.1.186	0,8	1,0	0	0	0	0
3.2.1.188	1,0	1,0	0	0	0	0
2.7.8.41	0	1,0	0,5	0,5	0	0
1.6.99.3	0,14589665	0,95	0,84444444	0,72727273	0	0,02919707
1.3.1.83	1,0	1,0	1,0	1,0	0	1,0
1.3.1.82	1,0	1,0	0	0	0	1,0
1.3.1.81	1,0	1,0	0	0	0	1,0
2.3.1.249	0	0	0,66666667	1,0	0	0
2.3.1.248	0	0	0	1,0	0	0
3.5.4.26	0,8	1,0	0,66666667	0,66666667	0	0,66666667
3.5.4.25	1,0	0,90909091	0,90909091	0,90909091	0,75	0,90909091
3.5.1.98	0,72727273	1,0	0,93333333	0,93333333	0,31578947	0,82051282
3.5.1.99	1,0	1,0	0	0	0	1,0
3.4.24.84	1,0	1,0	1,0	1,0	0	0
2.7.1.100	1,0	1,0	1,0	0,8	0,5	1,0
2.7.1.107	0,93333333	1,0	1,0	1,0	0,72727273	1,0
2.7.1.105	0,66666667	1,0	1,0	1,0	0	1,0
2.7.1.108	1,0	0	1,0	1,0	0	1,0
5.3.4.1	0,8	0,94339623	0,88888889	0,75555555	0	0,65853658
4.2.99.20	1,0	1,0	1,0	1,0	0	1,0
4.2.99.22	0,92307692	1,0	0	0	0	0
1.13.11.69	0,8	0,8	0,8	0,66666667	0	0,8
1.13.11.68	1,0	1,0	1,0	0,66666667	0	0,66666667
1.1.1.102	1,0	1,0	1,0	1,0	0	1,0
1.1.1.100	0,94736842	0,94117647	0,8	0,73684211	0,5	1,0
4.1.3.27	1,0	1,0	1,0	1,0	0	1,0
4.1.3.22	1,0	1,0	0	0	0	1,0
4.2.3.32	0,44444445	0,82352941	0	0	0	0,63636364
2.7.7.30	1,0	1,0	0	0	0	1,0
2.7.7.38	1,0	1,0	1,0	1,0	0,66666667	1,0
1.1.1.219	0,91666667	0,96296296	1,0	0,14285715	0	0,96296296
1.2.1.13	1,0	0,90909091	0,95652174	0,4	0	0,9
1.2.1.12	0,8923077	0,86153846	0,98245614	0,9	0	0,96666667
2.5.1.93	1,0	1,0	0	0	0	1,0
2.5.1.92	1,0	1,0	0	0	0	0,66666667
2.1.1.64	1,0	1,0	1,0	1,0	0	1,0
2.1.1.65	0	1,0	0	0	0	1,0
2.1.1.62	0,75	1,0	1,0	1,0	0	1,0
2.1.1.68	0,93023256	0,90909091	0,55555555	0,08695653	0	0,83018868
2.1.1.69	1,0	1,0	0	0	0	1,0
1.6.5.9	1,0	1,0	1,0	0,9	0	0
1.6.5.5	0,5	0	0	0	0	0,5
1.6.5.4	0,38961038	0,92857143	0,93333333	0,47619048	0	0,9375
1.6.5.3	0,16770186	0,39330544	0,07877814	0,12338594	0,05737704	0,09883721
1.6.5.2	1,0	1,0	0,71428572	0,71428572	0,5	0,85714286
3.2.1.125	0,66666667	1,0	0	0	0	0,66666667
4.1.1.65	1,0	1,0	1,0	1,0	0,75	1,0
2.3.1.107	0,66666667	0	0	0	0	1,0
2.3.1.103	0,31578947	0	0	0	0	0,85714286
1.8.5.1	1,0	0	1,0	0,66666667	0	0,90909091
2.3.2.15	0,8	1,0	1,0	0,90909091	0,66666667	0,8
2.4.1.255	0,82352941	0	0,25	0,25	0	0
2.4.1.254	1,0	1,0	0	0	0	1,0
2.4.1.256	1,0	1,0	1,0	1,0	0	1,0
2.4.1.253	1,0	1,0	0	0	0	1,0
5.4.99.57	1,0	1,0	0	1,0	0	0
5.4.99.56	0,66666667	1,0	0	1,0	0	0
5.4.99.55	0,66666667	0,66666667	1,0	0	0	0
5.4.99.54	1,0	1,0	0	1,0	0	0
5.4.99.53	1,0	1,0	0	1,0	0	0
5.4.99.52	0	1,0	0	1,0	0	0
5.4.99.51	1,0	1,0	0	0	0	0
5.4.99.50	1,0	1,0	0	0	0	0
1.14.13.134	1,0	1,0	0	0	0	1,0
1.14.13.137	1,0	1,0	0	0	0	1,0
1.14.13.136	0,85714286	1,0	0	0	0	1,0
1.14.13.139	1,0	1,0	0	0	0	1,0
1.14.13.138	1,0	1,0	0	0	0	1,0
1.2.3.14	0	0,66666667	0,16666667	1,0	0	0,66666667
3.6.1.31	1,0	1,0	1,0	1,0	0	1,0
2.1.1.278	1,0	1,0	1,0	0,66666667	0	1,0
2.1.1.279	0,66666667	1,0	0	0	0	0
2.1.1.276	0,66666667	1,0	0,66666667	1,0	0	1,0
2.1.1.277	0,85714286	0,85714286	0	0	0	0
2.1.1.274	1,0	1,0	0,4	0,5	0	0
2.1.1.275	0,66666667	1,0	0	1,0	0	0
2.1.1.273	0,5	1,0	0	0,5	0	0
2.1.1.270	0,5	1,0	0	0	0	0,57142857
3.4.25.1	0,8372093	1,0	1,0	1,0	0	0
5.3.1.16	1,0	1,0	1,0	1,0	0	1,0
2.4.1.330	0	1,0	0,5	0	0	0
5.3.1.13	1,0	1,0	1,0	1,0	0	1,0
2.6.1.5	0,66666667	0,66666667	0,18181818	0,28571429	0	0,44444445
2.3.1.75	0,96296296	0,96296296	0	0,1	0	1,0
2.3.1.74	0,98867925	0,90697674	0,85526316	0,10144927	0	0,92253521
4.2.1.33	1,0	1,0	1,0	1,0	0,4	1,0
3.1.3.4	0,30769231	0,5	0,5	0,57142857	0	0,36363636
3.1.3.7	0,94117647	1,0	1,0	1,0	0,22222222	1,0
1.14.14.36	1,0	1,0	0	0	0	0
1.14.14.37	0,2	1,0	0	0	0	0
1.14.14.38	0,66666667	1,0	0	0	0	0
1.14.14.39	1,0	1,0	0	0	0	0
1.14.13.53	0	1,0	0	0	0	0,66666667
2.7.1.151	1,0	1,0	1,0	0,66666667	0	1,0
1.14.13.55	1,0	1,0	0	0	0	0,8
1.14.13.52	1,0	0	0	0	0	1,0
4.1.99.3	0,5	1,0	0,57142857	0,33333333	0	0,8
3.5.4.33	1,0	1,0	1,0	1,0	0	0
2.3.1.256	0	0	1,0	1,0	0	0
2.3.1.254	0	0	1,0	1,0	0	0
3.5.1.88	1,0	1,0	1,0	1,0	0	1,0
3.1.7.6	0	1,0	0	0	0	0
4.1.2.27	1,0	1,0	1,0	1,0	0	1,0
2.7.1.137	1,0	1,0	1,0	1,0	0	1,0
2.7.1.134	0,82758621	0,96969697	0,93333333	0,47619048	0,45454545	0,96969697
2.7.1.130	1,0	1,0	1,0	1,0	0	1,0
3.1.3.32	1,0	1,0	1,0	1,0	0	1,0
1.14.15.17	0,4	1,0	1,0	1,0	0	0
2.7.1.138	0,8	1,0	1,0	1,0	0	1,0
2.1.2.1	1,0	1,0	1,0	1,0	0,30769231	1,0
2.1.2.2	1,0	1,0	1,0	0,8	0,5	1,0
3.2.2.3	0,85714286	1,0	0,85714286	0,4	0	1,0
2.4.2.40	1,0	1,0	0	0	0	0,66666667
2.4.2.41	0,0952381	1,0	0,4	0,66666667	0	1,0
1.13.11.12	0,9375	0,96774194	0,89655172	0,4	0	0,69767442
1.13.11.18	1,0	0	1,0	1,0	0	1,0
3.4.24.70	1,0	1,0	1,0	1,0	0	0
1.10.9.1	0,24657534	1,0	1,0	0,71428572	0,36363636	1,0
2.6.1.21	1,0	1,0	0	0	0	0
2.6.1.27	0,66666667	0,85714286	0	0	0	0,8
1.1.1.200	1,0	1,0	0	0	0	1,0
1.1.1.205	1,0	1,0	1,0	1,0	0,5	0,85714286
1.1.1.206	0,19047619	0,66666667	0,17391305	0	0	0,5
1.1.1.208	1,0	0,8	0,5	0,5	0	0,8
3.2.2.27	0,33333333	1,0	1,0	1,0	0	0
3.2.2.21	1,0	1,0	1,0	1,0	0	1,0
3.2.2.23	1,0	1,0	1,0	1,0	0	0,33333333
3.2.2.22	0,96052631	0,91603054	0	0	0,69230769	0,99236641
1.2.1.27	1,0	1,0	1,0	1,0	1,0	1,0
1.2.1.24	1,0	1,0	1,0	0,66666667	0	1,0
1.2.1.28	1,0	0,66666667	0	1,0	0	1,0
4.1.3.38	1,0	1,0	1,0	0,5	0	0
4.1.3.36	1,0	1,0	1,0	1,0	0	1,0
2.7.1.86	0,75	1,0	0	0	0	1,0
2.7.1.82	0,4	1,0	0,4	0,4	0	1,0
1.16.1.7	1,0	1,0	1,0	0,93333333	0	1,0
3.2.1.20	0,88888889	0,88888889	1,0	0,88888889	0	0,1875
3.2.1.21	0,93641619	0,89010989	0,8923077	0,60465116	0	0,64885496
3.2.1.22	1,0	0,92307692	0,92307692	0,83333333	0	0,92307692
3.2.1.23	1,0	0,96202532	0,09302326	0,13636363	0	0,87912088
3.2.1.24	0,90909091	0,88888889	0,88888889	0,88888889	0,57142857	0,625
3.2.1.26	0,89156627	0,85714286	0,72941176	0,33333334	0,12765957	0,85714286
3.2.1.28	1,0	1,0	1,0	1,0	0,66666667	1,0
1.11.2.3	0,95238095	0,95238095	0,95238095	0,75	0	0,875
5.99.1.2	1,0	1,0	1,0	0,92307692	0,44444445	1,0
5.99.1.3	0,87179487	0,9375	0,8275862	0,8275862	0,58333334	0,84210526
2.3.2.8	1,0	1,0	1,0	1,0	0,66666667	1,0
2.3.2.5	1,0	1,0	0	0	1,0	1,0
2.3.2.2	0,66666667	1,0	0,85714286	1,0	0	1,0
2.3.1.133	0,4	1,0	0,16666667	0,66666667	0	1,0
1.1.3.8	1,0	0	0	0	0	0,83333333
2.3.1.255	0	0	1,0	1,0	0	0
5.4.99.40	0,4	0,85714286	0,5	0,5	0	0
5.4.99.41	0,76923077	1,0	0,44444445	0,44444445	0	0
2.4.1.242	1,0	0,86666667	0,875	0,11111111	0	0,92857143
2.4.1.243	1,0	1,0	0	0	0	1,0
5.4.99.46	1,0	1,0	0	0	0	0
2.4.1.241	1,0	1,0	1,0	0,5	0	1,0
5.4.99.48	1,0	1,0	0	0	0	0
5.4.99.49	1,0	1,0	0	0	0	0
1.14.13.125	0,8	0,8	0	1,0	0	0
1.14.13.122	1,0	1,0	1,0	0,66666667	0	0,5
1.14.13.123	0,90909091	1,0	0	0	0	0
1.14.13.120	1,0	1,0	0	0	0	0,8
1.14.13.121	0,25	1,0	0	0	0	0
2.1.1.71	1,0	1,0	1,0	1,0	0	1,0
2.1.1.77	1,0	1,0	1,0	1,0	0,8	0,75
2.1.1.76	0,8	0	0	0	0	0,23529411
2.4.1.34	1,0	1,0	0	0	0,15384615	1,0
2.1.1.240	1,0	1,0	0,06451612	0	0	1,0
2.4.1.32	0,27272728	0,3	0,27272728	0,8	0	0,85714286
2.1.1.244	1,0	1,0	1,0	1,0	0	0
2.4.1.300	1,0	1,0	0	0	0	1,0
6.3.4.21	1,0	1,0	1,0	1,0	0	1,0
2.4.1.237	0	0	0	0	0	1,0
2.8.1.8	1,0	1,0	1,0	0,97777778	0,60606061	0,9787234
2.8.1.9	1,0	1,0	1,0	1,0	0	0,85714286
1.10.3.1	0,91666667	0,96296296	0,89655173	0	0,5	0,92857143
1.10.3.3	0,61538461	1,0	0,8	0,88888889	0	0,88888889
1.10.3.2	1,0	1,0	1,0	0,5483871	0,12500001	1,0
2.8.1.2	1,0	1,0	1,0	1,0	0	1,0
2.8.1.1	0,57142857	0,85714286	0,66666667	0,66666667	0	0,66666667
1.10.3.9	0,75457875	1,0	1,0	0,99756691	0	0
2.8.1.7	0,66666667	1,0	1,0	1,0	0,66666667	1,0
4.2.1.20	1,0	1,0	1,0	1,0	0,4	1,0
3.6.3.14	0,76130653	0,9344	0,97315436	0,94482759	0	0
4.2.1.24	1,0	1,0	1,0	1,0	0,66666667	1,0
2.3.1.41	1,0	1,0	0	0	0	0,5
2.7.1.24	1,0	1,0	1,0	1,0	1,0	1,0
2.3.1.48	0,93023256	1,0	0,94736842	0,85714286	0,46666667	0,6779661
5.5.1.13	1,0	1,0	0,625	0,33333333	0	1,0
4.2.3.75	0,70588236	1,0	0,14814815	0	0	0
2.7.8.2	1,0	1,0	0	0	0	0,66666667
4.2.3.77	0,66666667	0,8	0	0	0	0
