EC           	PROG        	TP    	FP    	FN    	SENS        	PREC        	F1SCORE     	N     	ZSCORE         
2.7.6        	PRIAM        	34     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.6        	KOALA        	28     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.6        	KAAS         	24     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.6        	INTERPRO     	9      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.6        	Blast2Go     	33     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
2.7.7        	E2P2         	548    	58     	0      	1.0          	0.90429043   	0.94974004   	6      	-1.52389485     
2.7.7        	PRIAM        	532    	13     	0      	1.0          	0.97614679   	0.98792943   	6      	0.55585614      
2.7.7        	KOALA        	534    	2      	0      	1.0          	0.99626866   	0.99813084   	6      	1.11141339      
2.7.7        	KAAS         	338    	2      	0      	1.0          	0.99411765   	0.99705015   	6      	1.05256023      
2.7.7        	INTERPRO     	262    	14     	0      	1.0          	0.94927536   	0.97397769   	6      	-0.20393984     
2.7.7        	Blast2Go     	545    	46     	0      	1.0          	0.92216582   	0.95950704   	6      	-0.99199507     
4.4.1        	E2P2         	51     	2      	0      	1.0          	0.96226415   	0.98076923   	6      	-0.34512288     
4.4.1        	PRIAM        	54     	1      	0      	1.0          	0.98181818   	0.99082569   	6      	0.56097347      
4.4.1        	KOALA        	49     	1      	0      	1.0          	0.98         	0.98989899   	6      	0.47747694      
4.4.1        	KAAS         	27     	1      	0      	1.0          	0.96428571   	0.98181818   	6      	-0.25061152     
4.4.1        	INTERPRO     	5      	0      	0      	1.0          	1.0          	1.0          	6      	1.38758729      
4.4.1        	Blast2Go     	54     	4      	0      	1.0          	0.93103448   	0.96428571   	6      	-1.83030329     
2.7.1        	E2P2         	211    	10     	0      	1.0          	0.95475113   	0.97685185   	6      	0.84640171      
2.7.1        	PRIAM        	214    	5      	0      	1.0          	0.97716895   	0.98845266   	6      	1.42560715      
2.7.1        	KOALA        	210    	15     	0      	1.0          	0.93333333   	0.96551724   	6      	0.28048711      
2.7.1        	KAAS         	174    	25     	0      	1.0          	0.87437186   	0.93297587   	6      	-1.34423896     
2.7.1        	INTERPRO     	59     	8      	0      	1.0          	0.88059701   	0.93650793   	6      	-1.16789021     
2.7.1        	Blast2Go     	211    	18     	0      	1.0          	0.92139738   	0.95909091   	6      	-0.0403668      
5.1.3        	E2P2         	36     	1      	0      	1.0          	0.97297297   	0.98630137   	6      	-2.23606798     
5.1.3        	PRIAM        	39     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
5.1.3        	KOALA        	36     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
5.1.3        	KAAS         	33     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
5.1.3        	INTERPRO     	17     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
5.1.3        	Blast2Go     	34     	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
5.1.2        	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
5.1.2        	Blast2Go     	5      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
5.1.2        	E2P2         	5      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
5.1.2        	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	4      	0.0             
4.2.3        	E2P2         	253    	12     	0      	1.0          	0.95471698   	0.97683398   	6      	-1.90294384     
4.2.3        	PRIAM        	201    	1      	0      	1.0          	0.9950495    	0.99751861   	6      	0.59884095      
4.2.3        	KOALA        	156    	2      	0      	1.0          	0.98734177   	0.99363057   	6      	0.1285865       
4.2.3        	KAAS         	23     	0      	0      	1.0          	1.0          	1.0          	6      	0.89896253      
4.2.3        	INTERPRO     	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.89896253      
4.2.3        	Blast2Go     	157    	4      	0      	1.0          	0.97515528   	0.98742138   	6      	-0.62240866     
4.2.2        	E2P2         	38     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
4.2.2        	PRIAM        	38     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
4.2.2        	KOALA        	38     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
4.2.2        	KAAS         	23     	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
4.2.2        	Blast2Go     	38     	1      	0      	1.0          	0.97435897   	0.98701298   	5      	-2.0            
4.2.1        	E2P2         	131    	17     	0      	1.0          	0.88513514   	0.9390681    	6      	-1.16433415     
4.2.1        	PRIAM        	148    	12     	0      	1.0          	0.925        	0.96103896   	6      	-0.09097086     
4.2.1        	KOALA        	136    	9      	0      	1.0          	0.93793103   	0.96797153   	6      	0.24771257      
4.2.1        	KAAS         	109    	7      	0      	1.0          	0.93965517   	0.96888889   	6      	0.29252923      
4.2.1        	INTERPRO     	47     	0      	0      	1.0          	1.0          	1.0          	6      	1.81242984      
4.2.1        	Blast2Go     	150    	19     	0      	1.0          	0.88757396   	0.94043887   	6      	-1.09736662     
3.2.1        	E2P2         	562    	47     	0      	1.0          	0.9228243    	0.95986336   	6      	-0.41668193     
3.2.1        	PRIAM        	504    	5      	0      	1.0          	0.99017682   	0.99506417   	6      	1.20829005      
3.2.1        	KOALA        	351    	17     	0      	1.0          	0.95380435   	0.97635605   	6      	0.34466871      
3.2.1        	KAAS         	163    	3      	0      	1.0          	0.98192771   	0.99088146   	6      	1.01520397      
3.2.1        	INTERPRO     	135    	20     	0      	1.0          	0.87096774   	0.93103448   	6      	-1.74750706     
3.2.1        	Blast2Go     	554    	46     	0      	1.0          	0.92333333   	0.96013865   	6      	-0.40397374     
3.2.2        	E2P2         	85     	9      	0      	1.0          	0.90425532   	0.94972067   	6      	-1.89740013     
3.2.2        	PRIAM        	69     	2      	0      	1.0          	0.97183099   	0.98571429   	6      	0.18145859      
3.2.2        	KOALA        	11     	0      	0      	1.0          	1.0          	1.0          	6      	1.0065485       
3.2.2        	KAAS         	16     	0      	0      	1.0          	1.0          	1.0          	6      	1.0065485       
3.2.2        	INTERPRO     	37     	1      	0      	1.0          	0.97368421   	0.98666667   	6      	0.23646454      
3.2.2        	Blast2Go     	73     	4      	0      	1.0          	0.94805195   	0.97333333   	6      	-0.53361999     
2.4.99       	E2P2         	30     	7      	0      	1.0          	0.81081081   	0.89552239   	6      	-0.17977276     
2.4.99       	PRIAM        	26     	0      	0      	1.0          	1.0          	1.0          	6      	0.70181345      
2.4.99       	KOALA        	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.70181345      
2.4.99       	KAAS         	4      	4      	0      	1.0          	0.5          	0.66666667   	6      	-2.11086637     
2.4.99       	INTERPRO     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70181345      
2.4.99       	Blast2Go     	23     	3      	0      	1.0          	0.88461538   	0.93877551   	6      	0.18519878      
6.6.1        	E2P2         	14     	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
6.6.1        	PRIAM        	14     	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
6.6.1        	KOALA        	14     	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
6.6.1        	KAAS         	14     	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
6.6.1        	INTERPRO     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
6.6.1        	Blast2Go     	14     	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
