EC           	PROG        	TP    	FP    	FN    	SENS        	PREC        	F1SCORE     	N     	ZSCORE         
4.2.3.85     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
4.2.3.84     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
4.2.3.84     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
4.2.3.87     	PRIAM        	4      	1      	0      	1.0          	0.8          	0.88888889   	1      	0.0             
4.2.3.86     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
4.2.3.86     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
2.1.1.140    	Blast2Go     	2      	2      	0      	1.0          	0.5          	0.66666667   	3      	-0.70710678     
2.1.1.140    	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	3      	1.41421356      
2.1.1.140    	PRIAM        	1      	0      	1      	0.5          	1.0          	0.66666667   	3      	-0.70710678     
2.1.1.141    	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.141    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.141    	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.1.1.141    	KAAS         	1      	0      	1      	0.5          	1.0          	0.66666667   	5      	-2.0            
2.1.1.141    	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
6.5.1.1      	E2P2         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.93027293      
6.5.1.1      	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.93027293      
6.5.1.1      	KOALA        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.93027293      
6.5.1.1      	KAAS         	2      	0      	2      	0.5          	1.0          	0.66666667   	6      	-0.56340474     
6.5.1.1      	INTERPRO     	2      	0      	2      	0.5          	1.0          	0.66666667   	6      	-0.56340474     
6.5.1.1      	Blast2Go     	4      	11     	0      	1.0          	0.26666667   	0.42105264   	6      	-1.66400932     
1.14.14.51   	Blast2Go     	2      	5      	0      	1.0          	0.28571429   	0.44444445   	3      	-0.81537424     
1.14.14.51   	E2P2         	2      	4      	0      	1.0          	0.33333333   	0.5          	3      	-0.59299946     
1.14.14.51   	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	1.4083737       
2.1.1.146    	Blast2Go     	4      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.1.1.146    	E2P2         	4      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.1.1.146    	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.2.3.125    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
4.2.3.125    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
5.3.1.8      	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
5.3.1.8      	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
5.3.1.8      	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
5.3.1.8      	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
5.3.1.8      	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
5.3.1.9      	E2P2         	21     	0      	0      	1.0          	1.0          	1.0          	6      	0.49411858      
5.3.1.9      	PRIAM        	21     	0      	0      	1.0          	1.0          	1.0          	6      	0.49411858      
5.3.1.9      	KOALA        	21     	0      	0      	1.0          	1.0          	1.0          	6      	0.49411858      
5.3.1.9      	KAAS         	20     	0      	1      	0.95238095   	1.0          	0.97560975   	6      	0.25074668      
5.3.1.9      	INTERPRO     	12     	0      	9      	0.57142857   	1.0          	0.72727273   	6      	-2.22722101     
5.3.1.9      	Blast2Go     	21     	0      	0      	1.0          	1.0          	1.0          	6      	0.49411858      
4.2.3.121    	E2P2         	3      	2      	0      	1.0          	0.6          	0.75         	2      	-1.0            
4.2.3.121    	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
4.2.3.120    	E2P2         	1      	1      	2      	0.33333333   	0.5          	0.4          	2      	-1.0            
4.2.3.120    	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
4.2.3.123    	E2P2         	1      	6      	0      	1.0          	0.14285714   	0.25         	2      	-1.0            
4.2.3.123    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	1.0             
5.3.1.1      	E2P2         	14     	0      	0      	1.0          	1.0          	1.0          	6      	1.37569705      
5.3.1.1      	PRIAM        	13     	0      	3      	0.8125       	1.0          	0.89655172   	6      	-0.44202352     
5.3.1.1      	KOALA        	13     	0      	3      	0.8125       	1.0          	0.89655172   	6      	-0.44202352     
5.3.1.1      	KAAS         	12     	0      	4      	0.75         	1.0          	0.85714286   	6      	-1.13448834     
5.3.1.1      	INTERPRO     	11     	0      	3      	0.78571429   	1.0          	0.88         	6      	-0.73285872     
5.3.1.1      	Blast2Go     	14     	0      	0      	1.0          	1.0          	1.0          	6      	1.37569705      
5.3.1.6      	E2P2         	4      	1      	0      	1.0          	0.8          	0.88888889   	6      	-1.13581529     
5.3.1.6      	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.69896325      
5.3.1.6      	KOALA        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.69896325      
5.3.1.6      	KAAS         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.69896325      
5.3.1.6      	INTERPRO     	3      	0      	1      	0.75         	1.0          	0.85714286   	6      	-1.6600377      
5.3.1.6      	Blast2Go     	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.69896325      
4.2.3.128    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
4.2.3.128    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
5.3.1.5      	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
5.3.1.5      	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
5.3.1.5      	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
5.3.1.5      	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
5.3.1.5      	INTERPRO     	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-2.23606798     
5.3.1.5      	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.4472136       
1.1.1.194    	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	1      	0.0             
1.1.1.195    	E2P2         	34     	5      	7      	0.82926829   	0.87179487   	0.85         	5      	0.47342037      
1.1.1.195    	PRIAM        	35     	9      	5      	0.875        	0.79545455   	0.83333334   	5      	0.38599721      
1.1.1.195    	KOALA        	40     	17     	2      	0.95238095   	0.70175439   	0.80808081   	5      	0.25353778      
1.1.1.195    	KAAS         	11     	4      	31     	0.26190476   	0.73333333   	0.38596491   	5      	-1.96062566     
1.1.1.195    	Blast2Go     	41     	7      	0      	1.0          	0.85416667   	0.92134832   	5      	0.84767029      
1.1.1.193    	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
1.1.1.193    	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
1.1.1.193    	KOALA        	2      	2      	0      	1.0          	0.5          	0.66666667   	5      	-1.22474487     
1.1.1.193    	KAAS         	2      	2      	0      	1.0          	0.5          	0.66666667   	5      	-1.22474487     
1.1.1.193    	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.81649658      
3.1.1.78     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
3.1.1.78     	E2P2         	1      	5      	0      	1.0          	0.16666667   	0.28571429   	3      	-1.41421356     
3.1.1.78     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.3.1.16     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.3.1.16     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.3.1.16     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.3.1.16     	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.3.1.16     	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.7.1.44     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.44     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.44     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.44     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.1.44     	Blast2Go     	1      	2      	0      	1.0          	0.33333333   	0.5          	5      	-2.0            
2.7.11.17    	KAAS         	1      	13     	6      	0.14285714   	0.07142857   	0.09523809   	4      	-1.06198079     
2.7.11.17    	Blast2Go     	7      	73     	0      	1.0          	0.0875       	0.16091954   	4      	-0.89318913     
2.7.11.17    	E2P2         	7      	4      	0      	1.0          	0.63636364   	0.77777778   	4      	0.69204576      
2.7.11.17    	PRIAM        	7      	0      	0      	1.0          	1.0          	1.0          	4      	1.26312416      
1.7.3.3      	E2P2         	6      	0      	0      	1.0          	1.0          	1.0          	6      	0.51311565      
1.7.3.3      	PRIAM        	6      	0      	0      	1.0          	1.0          	1.0          	6      	0.51311565      
1.7.3.3      	KOALA        	6      	0      	0      	1.0          	1.0          	1.0          	6      	0.51311565      
1.7.3.3      	KAAS         	5      	0      	1      	0.83333333   	1.0          	0.90909091   	6      	0.16552118      
1.7.3.3      	INTERPRO     	1      	0      	5      	0.16666667   	1.0          	0.28571429   	6      	-2.21798378     
1.7.3.3      	Blast2Go     	6      	0      	0      	1.0          	1.0          	1.0          	6      	0.51311565      
3.1.3.2      	E2P2         	25     	10     	0      	1.0          	0.71428571   	0.83333333   	6      	0.95296834      
3.1.3.2      	PRIAM        	24     	1      	1      	0.96         	0.96         	0.96         	6      	1.36822702      
3.1.3.2      	KOALA        	5      	0      	22     	0.18518519   	1.0          	0.31250001   	6      	-0.75450968     
3.1.3.2      	KAAS         	5      	0      	22     	0.18518519   	1.0          	0.31250001   	6      	-0.75450968     
3.1.3.2      	INTERPRO     	2      	3      	23     	0.08         	0.4          	0.13333333   	6      	-1.34188218     
3.1.3.2      	Blast2Go     	25     	21     	0      	1.0          	0.54347826   	0.70422535   	6      	0.52970618      
1.1.1.288    	E2P2         	1      	3      	0      	1.0          	0.25         	0.4          	5      	-1.5163508      
1.1.1.288    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	5      	1.1081025       
1.1.1.288    	KOALA        	1      	1      	0      	1.0          	0.5          	0.66666667   	5      	-0.3499271      
1.1.1.288    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	5      	1.1081025       
1.1.1.288    	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	5      	-0.3499271      
1.1.1.284    	E2P2         	4      	0      	1      	0.8          	1.0          	0.88888889   	6      	0.38769414      
1.1.1.284    	PRIAM        	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.88615804      
1.1.1.284    	KOALA        	5      	5      	0      	1.0          	0.5          	0.66666667   	6      	-0.60923364     
1.1.1.284    	KAAS         	5      	17     	0      	1.0          	0.22727273   	0.37037037   	6      	-1.93847072     
1.1.1.284    	INTERPRO     	4      	0      	1      	0.8          	1.0          	0.88888889   	6      	0.38769414      
1.1.1.284    	Blast2Go     	5      	0      	0      	1.0          	1.0          	1.0          	6      	0.88615804      
1.1.1.285    	KAAS         	6      	2      	0      	1.0          	0.75         	0.85714286   	4      	0.2540245       
1.1.1.285    	Blast2Go     	6      	2      	0      	1.0          	0.75         	0.85714286   	4      	0.2540245       
1.1.1.285    	E2P2         	6      	0      	0      	1.0          	1.0          	1.0          	4      	1.11379972      
1.1.1.285    	KOALA        	6      	10     	0      	1.0          	0.375        	0.54545455   	4      	-1.62184873     
3.1.3.3      	E2P2         	2      	2      	0      	1.0          	0.5          	0.66666667   	6      	0.4472136       
3.1.3.3      	PRIAM        	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	0.4472136       
3.1.3.3      	KOALA        	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	0.4472136       
3.1.3.3      	KAAS         	1      	1      	1      	0.5          	0.5          	0.5          	6      	-2.23606798     
3.1.3.3      	INTERPRO     	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	0.4472136       
3.1.3.3      	Blast2Go     	2      	2      	0      	1.0          	0.5          	0.66666667   	6      	0.4472136       
3.4.19.13    	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.85165831      
3.4.19.13    	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.85165831      
3.4.19.13    	KOALA        	3      	1      	0      	1.0          	0.75         	0.85714286   	6      	-0.32756088     
3.4.19.13    	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	6      	0.85165831      
3.4.19.13    	INTERPRO     	2      	1      	1      	0.66666667   	0.66666667   	0.66666667   	6      	-1.89985317     
3.4.19.13    	Blast2Go     	3      	1      	0      	1.0          	0.75         	0.85714286   	6      	-0.32756088     
3.4.19.12    	E2P2         	36     	4      	0      	1.0          	0.9          	0.94736842   	6      	0.51248151      
3.4.19.12    	PRIAM        	36     	0      	0      	1.0          	1.0          	1.0          	6      	0.78527679      
3.4.19.12    	KOALA        	30     	3      	6      	0.83333333   	0.90909091   	0.86956522   	6      	0.10921895      
3.4.19.12    	KAAS         	29     	3      	7      	0.80555556   	0.90625      	0.85294118   	6      	0.02305472      
3.4.19.12    	INTERPRO     	10     	0      	26     	0.27777778   	1.0          	0.43478261   	6      	-2.14430725     
3.4.19.12    	Blast2Go     	36     	1      	0      	1.0          	0.97297297   	0.98630137   	6      	0.71427528      
3.1.2.14     	E2P2         	3      	4      	0      	1.0          	0.42857143   	0.6          	5      	0.0046327       
3.1.2.14     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	5      	1.5334266       
3.1.2.14     	KOALA        	3      	5      	0      	1.0          	0.375        	0.54545455   	5      	-0.20383917     
3.1.2.14     	KAAS         	2      	1      	1      	0.66666667   	0.66666667   	0.66666667   	5      	0.2594317       
3.1.2.14     	Blast2Go     	1      	7      	2      	0.33333333   	0.125        	0.18181818   	5      	-1.59365183     
3.1.2.12     	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
3.1.2.12     	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
3.1.2.12     	KOALA        	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
3.1.2.12     	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
3.1.2.12     	INTERPRO     	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
3.1.2.12     	Blast2Go     	1      	0      	0      	1.0          	1.0          	1.0          	6      	0.0             
1.4.7.1      	E2P2         	6      	0      	0      	1.0          	1.0          	1.0          	5      	1.22474487      
1.4.7.1      	PRIAM        	5      	0      	1      	0.83333333   	1.0          	0.90909091   	5      	-0.81649658     
1.4.7.1      	KOALA        	6      	0      	0      	1.0          	1.0          	1.0          	5      	1.22474487      
1.4.7.1      	KAAS         	5      	0      	1      	0.83333333   	1.0          	0.90909091   	5      	-0.81649658     
1.4.7.1      	Blast2Go     	5      	0      	1      	0.83333333   	1.0          	0.90909091   	5      	-0.81649658     
1.4.1.3      	E2P2         	11     	0      	2      	0.84615385   	1.0          	0.91666667   	5      	0.23925509      
1.4.1.3      	PRIAM        	13     	0      	0      	1.0          	1.0          	1.0          	5      	0.58104803      
1.4.1.3      	KOALA        	13     	0      	0      	1.0          	1.0          	1.0          	5      	0.58104803      
1.4.1.3      	KAAS         	3      	0      	10     	0.23076923   	1.0          	0.375        	5      	-1.98239919     
1.4.1.3      	Blast2Go     	13     	0      	0      	1.0          	1.0          	1.0          	5      	0.58104803      
1.7.1.1      	E2P2         	22     	0      	0      	1.0          	1.0          	1.0          	5      	0.65687566      
1.7.1.1      	PRIAM        	20     	1      	2      	0.90909091   	0.95238095   	0.93023256   	5      	0.43516808      
1.7.1.1      	KOALA        	21     	3      	1      	0.95454545   	0.875        	0.91304348   	5      	0.38054447      
1.7.1.1      	KAAS         	2      	0      	20     	0.09090909   	1.0          	0.16666667   	5      	-1.99129829     
1.7.1.1      	Blast2Go     	22     	2      	0      	1.0          	0.91666667   	0.95652174   	5      	0.51871007      
3.1.4.11     	E2P2         	9      	0      	0      	1.0          	1.0          	1.0          	6      	1.00956886      
3.1.4.11     	PRIAM        	7      	0      	2      	0.77777778   	1.0          	0.875        	6      	0.03567381      
3.1.4.11     	KOALA        	9      	0      	0      	1.0          	1.0          	1.0          	6      	1.00956886      
3.1.4.11     	KAAS         	7      	0      	2      	0.77777778   	1.0          	0.875        	6      	0.03567381      
3.1.4.11     	INTERPRO     	4      	0      	5      	0.44444444   	1.0          	0.61538461   	6      	-1.98703132     
3.1.4.11     	Blast2Go     	9      	3      	0      	1.0          	0.75         	0.85714286   	6      	-0.10345403     
3.5.2.17     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
3.5.2.17     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
3.5.2.17     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
3.5.2.17     	KAAS         	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-1.41421356     
3.5.2.17     	INTERPRO     	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-1.41421356     
3.5.2.17     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.70710678      
1.21.3.3     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.21.3.3     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.21.3.3     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
1.1.1.170    	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.1.170    	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.1.170    	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.1.170    	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
1.1.1.170    	Blast2Go     	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.0             
2.5.1.45     	Blast2Go     	3      	1      	0      	1.0          	0.75         	0.85714286   	3      	-1.41421356     
2.5.1.45     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.5.1.45     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.5.1.46     	E2P2         	7      	0      	0      	1.0          	1.0          	1.0          	5      	2.0             
2.5.1.46     	PRIAM        	7      	3      	0      	1.0          	0.7          	0.82352941   	5      	-0.5            
2.5.1.46     	KOALA        	7      	3      	0      	1.0          	0.7          	0.82352941   	5      	-0.5            
2.5.1.46     	KAAS         	7      	3      	0      	1.0          	0.7          	0.82352941   	5      	-0.5            
2.5.1.46     	Blast2Go     	7      	3      	0      	1.0          	0.7          	0.82352941   	5      	-0.5            
2.5.1.47     	E2P2         	24     	1      	0      	1.0          	0.96         	0.97959184   	6      	0.74366542      
2.5.1.47     	PRIAM        	23     	2      	1      	0.95833333   	0.92         	0.93877551   	6      	0.4664604       
2.5.1.47     	KOALA        	23     	3      	1      	0.95833333   	0.88461538   	0.92         	6      	0.3389461       
2.5.1.47     	KAAS         	22     	3      	2      	0.91666667   	0.88         	0.89795919   	6      	0.18925544      
2.5.1.47     	INTERPRO     	9      	1      	14     	0.39130435   	0.9          	0.54545455   	6      	-2.20478776     
2.5.1.47     	Blast2Go     	23     	3      	0      	1.0          	0.88461538   	0.93877551   	6      	0.4664604       
4.1.1.35     	E2P2         	6      	3      	0      	1.0          	0.66666667   	0.8          	5      	-1.84919026     
4.1.1.35     	PRIAM        	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.70820053      
4.1.1.35     	KOALA        	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.70820053      
4.1.1.35     	KAAS         	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.70820053      
4.1.1.35     	Blast2Go     	6      	1      	0      	1.0          	0.85714286   	0.92307692   	5      	-0.27541135     
2.5.1.43     	E2P2         	19     	1      	0      	1.0          	0.95         	0.97435897   	6      	0.69062667      
2.5.1.43     	PRIAM        	19     	1      	0      	1.0          	0.95         	0.97435897   	6      	0.69062667      
2.5.1.43     	KOALA        	19     	1      	0      	1.0          	0.95         	0.97435897   	6      	0.69062667      
2.5.1.43     	KAAS         	4      	0      	15     	0.21052632   	1.0          	0.34782609   	6      	-1.75301776     
2.5.1.43     	INTERPRO     	7      	0      	12     	0.36842105   	1.0          	0.53846154   	6      	-1.00948894     
2.5.1.43     	Blast2Go     	19     	1      	0      	1.0          	0.95         	0.97435897   	6      	0.69062667      
2.5.1.48     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.5.1.48     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.5.1.48     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.5.1.48     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.5.1.48     	Blast2Go     	1      	2      	1      	0.5          	0.33333333   	0.4          	5      	-2.0            
1.5.99.12    	E2P2         	20     	0      	0      	1.0          	1.0          	1.0          	6      	0.70799444      
1.5.99.12    	PRIAM        	20     	0      	0      	1.0          	1.0          	1.0          	6      	0.70799444      
1.5.99.12    	KOALA        	20     	0      	1      	0.95238095   	1.0          	0.97560975   	6      	0.62599423      
1.5.99.12    	KAAS         	7      	0      	14     	0.33333333   	1.0          	0.5          	6      	-0.97300956     
1.5.99.12    	INTERPRO     	3      	0      	17     	0.15         	1.0          	0.26086957   	6      	-1.77696799     
1.5.99.12    	Blast2Go     	20     	0      	0      	1.0          	1.0          	1.0          	6      	0.70799444      
2.6.1.80     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.6.1.80     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.6.1.80     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.7.7.64     	E2P2         	3      	0      	3      	0.5          	1.0          	0.66666667   	5      	-0.95720616     
2.7.7.64     	PRIAM        	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.80606835      
2.7.7.64     	KOALA        	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.80606835      
2.7.7.64     	KAAS         	6      	0      	0      	1.0          	1.0          	1.0          	5      	0.80606835      
2.7.7.64     	Blast2Go     	6      	9      	0      	1.0          	0.4          	0.57142857   	5      	-1.4609989      
2.6.1.85     	E2P2         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.6.1.85     	PRIAM        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.6.1.85     	KOALA        	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.6.1.85     	KAAS         	3      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.6.1.85     	Blast2Go     	3      	2      	0      	1.0          	0.6          	0.75         	5      	-2.0            
2.7.7.60     	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.68680282      
2.7.7.60     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.68680282      
2.7.7.60     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.68680282      
2.7.7.60     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	6      	0.68680282      
2.7.7.60     	INTERPRO     	1      	0      	1      	0.5          	1.0          	0.66666667   	6      	-0.96152394     
2.7.7.60     	Blast2Go     	2      	4      	0      	1.0          	0.33333333   	0.5          	6      	-1.78568734     
4.2.1.128    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
4.2.1.128    	E2P2         	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-1.41421356     
4.2.1.128    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
2.6.1.88     	KAAS         	1      	0      	2      	0.33333333   	1.0          	0.5          	3      	-0.52174319     
2.6.1.88     	E2P2         	2      	4      	1      	0.66666667   	0.33333333   	0.44444444   	3      	-0.87747722     
2.6.1.88     	PRIAM        	2      	0      	1      	0.66666667   	1.0          	0.8          	3      	1.39922041      
4.2.1.125    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
4.2.1.125    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	2      	0.0             
4.2.1.124    	KAAS         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
4.2.1.124    	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	4      	-1.73205081     
4.2.1.124    	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
4.2.1.124    	PRIAM        	1      	0      	0      	1.0          	1.0          	1.0          	4      	0.57735027      
4.2.1.121    	Blast2Go     	4      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.2.1.121    	E2P2         	4      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
4.2.1.121    	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	3      	0.0             
2.7.7.69     	E2P2         	1      	0      	1      	0.5          	1.0          	0.66666667   	5      	-2.0            
2.7.7.69     	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.7.69     	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.7.69     	KAAS         	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
2.7.7.69     	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.5             
1.6.2.4      	E2P2         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.54089872      
1.6.2.4      	PRIAM        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.54089872      
1.6.2.4      	KOALA        	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.54089872      
1.6.2.4      	KAAS         	4      	0      	0      	1.0          	1.0          	1.0          	6      	0.54089872      
1.6.2.4      	INTERPRO     	1      	0      	3      	0.25         	1.0          	0.4          	6      	-2.19740106     
1.6.2.4      	Blast2Go     	4      	1      	0      	1.0          	0.8          	0.88888889   	6      	0.03380617      
1.6.2.6      	Blast2Go     	2      	1      	0      	1.0          	0.66666667   	0.8          	3      	-1.41421356     
1.6.2.6      	E2P2         	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.6.2.6      	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	3      	0.70710678      
1.6.2.2      	E2P2         	2      	1      	0      	1.0          	0.66666667   	0.8          	5      	-0.06193801     
1.6.2.2      	PRIAM        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.66067211      
1.6.2.2      	KOALA        	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.66067211      
1.6.2.2      	KAAS         	2      	10     	0      	1.0          	0.16666667   	0.28571429   	5      	-1.92007832     
1.6.2.2      	Blast2Go     	2      	0      	0      	1.0          	1.0          	1.0          	5      	0.66067211      
1.14.13.143  	Blast2Go     	1      	1      	0      	1.0          	0.5          	0.66666667   	3      	-0.70710678     
1.14.13.143  	E2P2         	1      	0      	0      	1.0          	1.0          	1.0          	3      	1.41421356      
